assetId,canonicalPath,family,kind,extension,bytes,crc32,status,exclusionReason,sourceArchive,licenseStatus,duplicateCount
NSA-15ed14e8-40384,nexsas-images/ai-agency/images/ns-img-181.png,ai-agency,image,png,40384,15ed14e8,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-af8ba57d-37344,nexsas-images/ai-agency/images/ns-img-182.png,ai-agency,image,png,37344,af8ba57d,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-7d9890a5-779929,nexsas-images/ai-agency/images/ns-img-183.png,ai-agency,image,png,779929,7d9890a5,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-52508793-603276,nexsas-images/ai-agency/images/ns-img-184.png,ai-agency,image,png,603276,52508793,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-4cd87063-309236,nexsas-images/ai-agency/images/ns-img-185.png,ai-agency,image,png,309236,4cd87063,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-239c69c9-336241,nexsas-images/ai-agency/images/ns-img-186.jpg,ai-agency,image,jpg,336241,239c69c9,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-ca081088-580035,nexsas-images/ai-agency/images/ns-img-208.png,ai-agency,image,png,580035,ca081088,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,4
NSA-3d12bc9d-1355,nexsas-images/ai-agency/images/ns-img-336.svg,ai-agency,vector,svg,1355,3d12bc9d,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,4
NSA-3f1bdb5c-1347,nexsas-images/ai-agency/images/ns-img-337.svg,ai-agency,vector,svg,1347,3f1bdb5c,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,4
NSA-eca9b50f-779470,nexsas-images/ai-agency/images/ns-img-353.png,ai-agency,image,png,779470,eca9b50f,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,4
NSA-2fa165d4-5879,nexsas-images/ai-agency/images/ns-img-356.png,ai-agency,image,png,5879,2fa165d4,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,5
NSA-fd924707-152176,nexsas-images/ai-agency/images/ns-img-359.png,ai-agency,image,png,152176,fd924707,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,3
NSA-410e7ffd-116927,nexsas-images/ai-agency/images/ns-img-360.png,ai-agency,image,png,116927,410e7ffd,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,3
NSA-63089d44-36137,nexsas-images/ai-agency/images/ns-img-361.png,ai-agency,image,png,36137,63089d44,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,3
NSA-4343af4f-28745,nexsas-images/ai-agency/images/ns-img-362.svg,ai-agency,vector,svg,28745,4343af4f,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,3
NSA-b23a68f8-19486,nexsas-images/ai-agency/images/ns-img-363.png,ai-agency,image,png,19486,b23a68f8,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,3
NSA-cf9016ed-17938,nexsas-images/ai-agency/images/ns-img-364.png,ai-agency,image,png,17938,cf9016ed,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,3
NSA-c9df99d9-677588,nexsas-images/ai-agency/images/ns-img-365.png,ai-agency,image,png,677588,c9df99d9,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,3
NSA-1a6f6a64-6466,nexsas-images/ai-agency/images/ns-img-366.png,ai-agency,image,png,6466,1a6f6a64,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,3
NSA-5eded199-268258,nexsas-images/ai-agency/images/ns-img-367.png,ai-agency,image,png,268258,5eded199,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,4
NSA-48b4e364-708926,nexsas-images/ai-agency/images/ns-img-368.png,ai-agency,image,png,708926,48b4e364,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,5
NSA-af4b6ce0-128487,nexsas-images/ai-agency/images/ns-img-369.png,ai-agency,image,png,128487,af4b6ce0,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,5
NSA-62fff367-2445931,nexsas-images/ai-agency/images/ns-img-370.png,ai-agency,image,png,2445931,62fff367,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,4
NSA-ff94fe94-2461640,nexsas-images/ai-agency/images/ns-img-371.png,ai-agency,image,png,2461640,ff94fe94,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,5
NSA-609b067a-1424000,nexsas-images/ai-agency/images/ns-img-375.jpg,ai-agency,image,jpg,1424000,609b067a,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,3
NSA-2eb2c374-5696,nexsas-images/ai-agency/images/ns-img-376.svg,ai-agency,vector,svg,5696,2eb2c374,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,4
NSA-f4622fda-13529,nexsas-images/ai-agency/images/ns-img-377.svg,ai-agency,vector,svg,13529,f4622fda,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,4
NSA-485b18fd-11339,nexsas-images/ai-agency/images/ns-img-378.svg,ai-agency,vector,svg,11339,485b18fd,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,4
NSA-95193a23-1381263,nexsas-images/ai-agency/images/ns-img-379.png,ai-agency,image,png,1381263,95193a23,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,5
NSA-8a6d78ae-855112,nexsas-images/ai-agency/images/ns-img-380.png,ai-agency,image,png,855112,8a6d78ae,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,4
NSA-a986a7ab-1322425,nexsas-images/ai-agency/images/ns-img-381.jpg,ai-agency,image,jpg,1322425,a986a7ab,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,5
NSA-a757cdf2-1101619,nexsas-images/ai-agency/images/ns-img-382.jpg,ai-agency,image,jpg,1101619,a757cdf2,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,5
NSA-78df0623-1109290,nexsas-images/ai-agency/images/ns-img-383.jpg,ai-agency,image,jpg,1109290,78df0623,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,5
NSA-9562c9b6-8643,nexsas-images/ai-agency/images/ns-img-384.png,ai-agency,image,png,8643,9562c9b6,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,5
NSA-8ceda293-1012770,nexsas-images/ai-agency/images/ns-img-385.png,ai-agency,image,png,1012770,8ceda293,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,4
NSA-dcb72864-1012391,nexsas-images/ai-agency/images/ns-img-386.png,ai-agency,image,png,1012391,dcb72864,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,5
NSA-784b4b30-864641,nexsas-images/ai-agency/images/ns-img-387.png,ai-agency,image,png,864641,784b4b30,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,5
NSA-90b60e23-667190,nexsas-images/ai-agency/images/ns-img-388.png,ai-agency,image,png,667190,90b60e23,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,5
NSA-d0ea090f-284342,nexsas-images/ai-agency/images/ns-img-389.png,ai-agency,image,png,284342,d0ea090f,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,3
NSA-e35dc7f6-2125020,nexsas-images/ai-agency/images/ns-img-390.jpg,ai-agency,image,jpg,2125020,e35dc7f6,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,5
NSA-3faf4777-363877,nexsas-images/ai-agency/images/ns-img-391.png,ai-agency,image,png,363877,3faf4777,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,5
NSA-5474e035-27548,nexsas-images/ai-agency/images/ns-img-393.svg,ai-agency,vector,svg,27548,5474e035,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,1
NSA-40a55d33-18698,nexsas-images/ai-agency/images/ns-img-395.svg,ai-agency,vector,svg,18698,40a55d33,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,1
NSA-f046b35e-1379606,nexsas-images/ai-agency/images/ns-img-397.png,ai-agency,image,png,1379606,f046b35e,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,5
NSA-780ce22b-1626975,nexsas-images/ai-agency/images/ns-img-398.png,ai-agency,image,png,1626975,780ce22b,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,5
NSA-a7394e38-172724,nexsas-images/ai-agency/images/ns-img-399.jpg,ai-agency,image,jpg,172724,a7394e38,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,3
NSA-0761c81b-524704,nexsas-images/ai-agency/images/ns-img-401.jpg,ai-agency,image,jpg,524704,0761c81b,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,5
NSA-2d1c07d0-599027,nexsas-images/ai-agency/images/ns-img-402.jpg,ai-agency,image,jpg,599027,2d1c07d0,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,5
NSA-b5462ef0-1303494,nexsas-images/ai-agency/images/ns-img-404.jpg,ai-agency,image,jpg,1303494,b5462ef0,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,5
NSA-65626e63-713059,nexsas-images/ai-agency/images/ns-img-405.jpg,ai-agency,image,jpg,713059,65626e63,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,5
NSA-3a39e6b5-357088,nexsas-images/ai-agency/images/ns-img-406.jpg,ai-agency,image,jpg,357088,3a39e6b5,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,5
NSA-06f1a91d-178804,nexsas-images/ai-agency/images/ns-img-407.jpg,ai-agency,image,jpg,178804,06f1a91d,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,5
NSA-b3ff541d-210318,nexsas-images/ai-agency/images/ns-img-408.jpg,ai-agency,image,jpg,210318,b3ff541d,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,5
NSA-5852151b-240078,nexsas-images/ai-agency/images/ns-img-409.jpg,ai-agency,image,jpg,240078,5852151b,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,5
NSA-094cc2f2-67665,nexsas-images/ai-agency/images/ns-img-410.jpg,ai-agency,image,jpg,67665,094cc2f2,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,5
NSA-3ec47d78-306406,nexsas-images/ai-agency/images/ns-img-411.jpg,ai-agency,image,jpg,306406,3ec47d78,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,5
NSA-d63c7f69-138490,nexsas-images/ai-agency/images/ns-img-412.jpg,ai-agency,image,jpg,138490,d63c7f69,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,5
NSA-7e381a73-367498,nexsas-images/ai-agency/images/ns-img-413.jpg,ai-agency,image,jpg,367498,7e381a73,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,5
NSA-dbce3321-229815,nexsas-images/ai-agency/images/ns-img-414.jpg,ai-agency,image,jpg,229815,dbce3321,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,5
NSA-ec251084-504499,nexsas-images/ai-agency/images/ns-img-415.jpg,ai-agency,image,jpg,504499,ec251084,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,5
NSA-d63a1f6c-244391,nexsas-images/ai-agency/images/ns-img-416.jpg,ai-agency,image,jpg,244391,d63a1f6c,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,5
NSA-17c7c47c-224409,nexsas-images/ai-agency/images/ns-img-417.jpg,ai-agency,image,jpg,224409,17c7c47c,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,5
NSA-388b045a-2025118,nexsas-images/ai-agency/images/ns-img-418.jpg,ai-agency,image,jpg,2025118,388b045a,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,5
NSA-7633e8bd-205653,nexsas-images/ai-agency/images/ns-img-419.jpg,ai-agency,image,jpg,205653,7633e8bd,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,10
NSA-0adf7cbe-751692,nexsas-images/ai-agency/images/ns-img-428.png,ai-agency,image,png,751692,0adf7cbe,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,5
NSA-7430a34f-704949,nexsas-images/ai-agency/images/ns-img-430.png,ai-agency,image,png,704949,7430a34f,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,2
NSA-ca22f1ff-312664,nexsas-images/ai-agency/images/ns-img-431.png,ai-agency,image,png,312664,ca22f1ff,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,2
NSA-e1b35623-467027,nexsas-images/ai-agency/images/ns-img-432.png,ai-agency,image,png,467027,e1b35623,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,2
NSA-3e2fcf44-457642,nexsas-images/ai-agency/images/ns-img-434.png,ai-agency,image,png,457642,3e2fcf44,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,3
NSA-08408ce2-474013,nexsas-images/ai-agency/images/ns-img-435.png,ai-agency,image,png,474013,08408ce2,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,5
NSA-5e083da9-421626,nexsas-images/ai-agency/images/ns-img-436.png,ai-agency,image,png,421626,5e083da9,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,4
NSA-fa982ce8-657821,nexsas-images/ai-agency/images/ns-img-443.png,ai-agency,image,png,657821,fa982ce8,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,2
NSA-0a47b2f7-1225903,nexsas-images/ai-agency/images/ns-img-444.png,ai-agency,image,png,1225903,0a47b2f7,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,2
